Time,,nome,numero,posicao,nacionalidade,foto,apiId,timeId
SE Palmeiras,,Weverton,21,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/69400-1547648498.jpg?lm=1,,1
SE Palmeiras,,Marcelo Lomba,14,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/53015-1523613416.jpg?lm=1,,1
SE Palmeiras,,Mateus,1,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/813121-1706119734.jpg?lm=1,,1
SE Palmeiras,,Murilo,26,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/458710-1642081312.png?lm=1,,1
SE Palmeiras,,Gustavo Gómez ,15,Zagueiro,Paraguai,https://img.a.transfermarkt.technology/portrait/medium/215390-1687967123.jpg?lm=1,,1
SE Palmeiras,,Micael,13,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/867847-1709581106.jpg?lm=1,,1
SE Palmeiras,,Bruno Fuchs,3,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/563692-1629034685.png?lm=1,,1
SE Palmeiras,,Naves,34,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/964591-1670983137.jpg?lm=1,,1
SE Palmeiras,,Luis Benedetti,43,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,,1
SE Palmeiras,,Joaquín Piquerez,22,Lateral Esquerdo,Uruguai,https://img.a.transfermarkt.technology/portrait/medium/496268-1706144655.jpg?lm=1,,1
SE Palmeiras,,Vanderlan,6,Lateral Esquerdo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/816129-1658806524.jpg?lm=1,,1
SE Palmeiras,,Agustín Giay,4,Lateral Direito,Argentina,https://img.a.transfermarkt.technology/portrait/medium/849582-1684910869.jpg?lm=1,,1
SE Palmeiras,,Mayke ,12,Lateral Direito,Brasil,https://img.a.transfermarkt.technology/portrait/medium/147361-1461926352.jpg?lm=1,,1
SE Palmeiras,,Marcos Rocha,2,Lateral Direito,Brasil,https://img.a.transfermarkt.technology/portrait/medium/75435-1543836089.jpg?lm=1,,1
SE Palmeiras,,Aníbal Moreno,5,Volante,Argentina,https://img.a.transfermarkt.technology/portrait/medium/642758-1694004255.JPG?lm=1,,1
SE Palmeiras,,Emiliano Martínez,32,Volante,Uruguai,https://img.a.transfermarkt.technology/portrait/medium/707447-1720681061.jpg?lm=1,,1
SE Palmeiras,,Richard Ríos,8,Meia Central,Colômbia,https://img.a.transfermarkt.technology/portrait/medium/735573-1721090544.jpg?lm=1,,1
SE Palmeiras,,Lucas Evangelista ,30,Meia Central,Brasil,https://img.a.transfermarkt.technology/portrait/medium/270188-1582120817.png?lm=1,,1
SE Palmeiras,,Figueiredo,38,Meia Central,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1004736-1680450706.jpg?lm=1,,1
SE Palmeiras,,Raphael Veiga ,23,Meia Ofensivo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/432953-1706144797.jpg?lm=1,,1
SE Palmeiras,,Mauricio,18,Meia Ofensivo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/678439-1662317819.jpg?lm=1,,1
SE Palmeiras,,Allan,40,Meia Ofensivo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1082631-1670979249.jpg?lm=1,,1
SE Palmeiras,,Paulinho,10,Ponta Esquerda,Brasil,https://img.a.transfermarkt.technology/portrait/medium/428791-1658913690.jpg?lm=1,,1
SE Palmeiras,,Felipe Anderson,7,Ponta Esquerda,Brasil,https://img.a.transfermarkt.technology/portrait/medium/159372-1692963183.jpg?lm=1,,1
SE Palmeiras,,Bruno Rodrigues ,11,Ponta Esquerda,Brasil,https://img.a.transfermarkt.technology/portrait/medium/406766-1661905719.jpg?lm=1,,1
SE Palmeiras,,Estêvão,41,Ponta Direita,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1056993-1731657826.jpg?lm=1,,1
SE Palmeiras,,Facundo Torres,17,Ponta Direita,Uruguai,https://img.a.transfermarkt.technology/portrait/medium/465822-1711186881.jpg?lm=1,,1
SE Palmeiras,,Vitor Roque,9,Centroavante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/943837-1744743482.jpg?lm=1,,1
SE Palmeiras,,José Manuel López,42,Centroavante,Argentina,https://img.a.transfermarkt.technology/portrait/medium/844797-1739618753.jpg?lm=1,,1
SE Palmeiras,,Luighi,31,Centroavante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1158001-1697290914.jpg?lm=1,,1
SE Palmeiras,,Thalys,39,Centroavante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1072157-1680449274.jpg?lm=1,,1
CR Flamengo,,Agustín Rossi,1,Goleiro,Argentina,https://img.a.transfermarkt.technology/portrait/medium/352324-1633537886.JPG?lm=1,,1
CR Flamengo,,Matheus Cunha,25,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/876739-1725326716.jpg?lm=1,,1
CR Flamengo,,Dyogo Alves,49,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1082543-1725327039.jpg?lm=1,,1
CR Flamengo,,Léo Ortiz,3,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/374136-1726495070.jpeg?lm=1,,1
CR Flamengo,,Léo Pereira,4,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/288431-1744287593.jpg?lm=1,,1
CR Flamengo,,Danilo,13,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/145707-1663577215.jpg?lm=1,,1
CR Flamengo,,Pablo,21,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/149577-1617369576.png?lm=1,,1
CR Flamengo,,Cleiton,33,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/943237-1660868052.jpeg?lm=1,,1
CR Flamengo,,Matías Viña ,17,Lateral Esquerdo,Uruguai,https://img.a.transfermarkt.technology/portrait/medium/439072-1663581362.jpg?lm=1,,1
CR Flamengo,,Ayrton Lucas,6,Lateral Esquerdo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/349585-1632577645.png?lm=1,,1
CR Flamengo,,Alex Sandro,26,Lateral Esquerdo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/79960-1661351746.jpg?lm=1,,1
CR Flamengo,,Zé Welinton,39,Lateral Esquerdo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,,1
CR Flamengo,,Wesley,43,Lateral Direito,Brasil,https://img.a.transfermarkt.technology/portrait/medium/964580-1743167536.jpg?lm=1,,1
CR Flamengo,,Guillermo Varela,2,Lateral Direito,Uruguai,https://img.a.transfermarkt.technology/portrait/medium/188862-1605115531.png?lm=1,,1
CR Flamengo,,Erick Pulgar,5,Volante,Chile,https://img.a.transfermarkt.technology/portrait/medium/215616-1744288828.jpg?lm=1,,1
CR Flamengo,,Allan,29,Volante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/385271-1662409754.jpg?lm=1,,1
CR Flamengo,,Evertton Araújo,52,Volante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/931007-1744744070.jpg?lm=1,,1
CR Flamengo,,Caio Garcia,55,Volante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,,1
CR Flamengo,,Gerson ,8,Meia Central,Brasil,https://img.a.transfermarkt.technology/portrait/medium/341705-1640777566.jpg?lm=1,,1
CR Flamengo,,Nicolás de la Cruz,18,Meia Central,Uruguai,https://img.a.transfermarkt.technology/portrait/medium/397458-1719565799.jpg?lm=1,,1
CR Flamengo,,Giorgian de Arrascaeta,10,Meia Ofensivo,Uruguai,https://img.a.transfermarkt.technology/portrait/medium/248410-1668501457.jpg?lm=1,,1
CR Flamengo,,Lorran,19,Meia Ofensivo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1009030-1682391070.jpg?lm=1,,1
CR Flamengo,,Everton,11,Ponta Esquerda,Brasil,https://img.a.transfermarkt.technology/portrait/medium/321239-1744288639.jpg?lm=1,,1
CR Flamengo,,Michael,30,Ponta Esquerda,Brasil,https://img.a.transfermarkt.technology/portrait/medium/520392-1744288151.jpg?lm=1,,1
CR Flamengo,,Gonzalo Plata,50,Ponta Direita,Equador,https://img.a.transfermarkt.technology/portrait/medium/592735-1744288468.jpg?lm=1,,1
CR Flamengo,,Luiz Araújo,7,Ponta Direita,Brasil,https://img.a.transfermarkt.technology/portrait/medium/435485-1744288335.jpg?lm=1,,1
CR Flamengo,,Matheus Gonçalves,20,Ponta Direita,Brasil,https://img.a.transfermarkt.technology/portrait/medium/961046-1724740816.jpg?lm=1,,1
CR Flamengo,,Pedro,9,Centroavante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/432895-1668696996.jpg?lm=1,,1
CR Flamengo,,Wallace Yan,64,Centroavante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1082602-1743043446.jpg?lm=1,,1
CR Flamengo,,Juninho,23,Centroavante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/424676-1723010308.png?lm=1,,1
CR Flamengo,,Bruno Henrique,27,Centroavante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/353108-1733188857.jpg?lm=1,,1
Botafogo FR,,John Victor,12,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/432914-1734107350.jpg?lm=1,,1
Botafogo FR,,Léo Linck,24,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/742034-1725390828.jpg?lm=1,,1
Botafogo FR,,Raul,1,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/520093-1660833546.jpg?lm=1,,1
Botafogo FR,,Jair Cunha,32,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/984096-1706124246.jpg?lm=1,,1
Botafogo FR,,Alexander Barboza,20,Zagueiro,Argentina,https://img.a.transfermarkt.technology/portrait/medium/379752-1680009523.jpg?lm=1,,1
Botafogo FR,,David Ricardo,57,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/985172-1674750485.jpg?lm=1,,1
Botafogo FR,,Bastos ,15,Zagueiro,Angola,https://img.a.transfermarkt.technology/portrait/medium/195810-1633193060.png?lm=1,,1
Botafogo FR,,Philipe Sampaio,-,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/336697-1709824804.png?lm=1,,1
Botafogo FR,,Alex Telles,13,Lateral Esquerdo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/255755-1659559306.jpg?lm=1,,1
Botafogo FR,,Cuiabano,66,Lateral Esquerdo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/891353-1723245970.jpg?lm=1,,1
Botafogo FR,,Marçal ,-,Lateral Esquerdo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/137745-1682960861.jpg?lm=1,,1
Botafogo FR,,Vitinho,2,Lateral Direito,Brasil,https://img.a.transfermarkt.technology/portrait/medium/468249-1626767682.jpg?lm=1,,1
Botafogo FR,,Mateo Ponte,4,Lateral Direito,Uruguai,https://img.a.transfermarkt.technology/portrait/medium/856047-1676634597.jpg?lm=1,,1
Botafogo FR,,Marlon Freitas ,17,Volante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/364972-1664556414.jpg?lm=1,,1
Botafogo FR,,Gregore,26,Volante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/546036-1710079666.jpg?lm=1,,1
Botafogo FR,,Danilo Barbosa ,5,Volante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/273438-1506351339.jpg?lm=1,,1
Botafogo FR,,Allan,25,Volante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/126422-1448529525.jpg?lm=1,,1
Botafogo FR,,Patrick de Paula,6,Volante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/737821-1726689084.jpg?lm=1,,1
Botafogo FR,,Newton,28,Volante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/811219-1716603349.jpg?lm=1,,1
Botafogo FR,,Kauê,18,Meia Central,Brasil,https://img.a.transfermarkt.technology/portrait/medium/834467-1737133520.jpg?lm=1,,1
Botafogo FR,,Jefferson Savarino,10,Meia Ofensivo,Venezuela,https://img.a.transfermarkt.technology/portrait/medium/309193-1678299144.jpg?lm=1,,1
Botafogo FR,,Santiago Rodríguez,23,Meia Ofensivo,Uruguai,https://img.a.transfermarkt.technology/portrait/medium/465819-1710583524.jpg?lm=1,,1
Botafogo FR,,Kauan Lindes,77,Meia Ofensivo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1222625-1739971195.jpg?lm=1,,1
Botafogo FR,,Matheus Martins,11,Ponta Esquerda,Brasil,https://img.a.transfermarkt.technology/portrait/medium/668228-1671029844.jpg?lm=1,,1
Botafogo FR,,Jeffinho,47,Ponta Esquerda,Brasil,https://img.a.transfermarkt.technology/portrait/medium/884072-1668287183.jpg?lm=1,,1
Botafogo FR,,Yarlen,-,Ponta Esquerda,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1241278-1739971346.jpg?lm=1,,1
Botafogo FR,,Artur,7,Ponta Direita,Brasil,https://img.a.transfermarkt.technology/portrait/medium/440658-1721723683.png?lm=1,,1
Botafogo FR,,Nathan Fernandes ,21,Ponta Direita,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1083600-1708125134.jpg?lm=1,,1
Botafogo FR,,Rafael Lobato,69,Ponta Direita,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1097263-1739971442.jpg?lm=1,,1
Botafogo FR,,Igor Jesus,99,Centroavante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/432164-1725325779.jpg?lm=1,,1
Botafogo FR,,Rwan Cruz,9,Centroavante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/973569-1691005715.png?lm=1,,1
Botafogo FR,,Elias Manoel,33,Centroavante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/813044-1710581617.jpg?lm=1,,1
Botafogo FR,,Gonzalo Mastriani,39,Centroavante,Uruguai,https://img.a.transfermarkt.technology/portrait/medium/195882-1682804477.jpg?lm=1,,1
Botafogo FR,,Kayke,-,Centroavante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1219248-1737133793.jpg?lm=1,,1
SC Corinthians,,Hugo Souza ,1,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/574901-1673960343.jpg?lm=1,,1
SC Corinthians,,Matheus Donelli,32,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/708723-1725326064.jpg?lm=1,,1
SC Corinthians,,Felipe Longo,40,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,,1
SC Corinthians,,Kauê,51,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1005653-1738231246.jpg?lm=1,,1
SC Corinthians,,Félix Torres,3,Zagueiro,Equador,https://img.a.transfermarkt.technology/portrait/medium/468174-1719230427.jpg?lm=1,,1
SC Corinthians,,Cacá,25,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/603122-1642071880.png?lm=1,,1
SC Corinthians,,André Ramalho,5,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/175792-1721347430.jpg?lm=1,,1
SC Corinthians,,Tchoca,47,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1005650-1720056483.jpg?lm=1,,1
SC Corinthians,,Gustavo Henrique ,13,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/208681-1725326922.jpg?lm=1,,1
SC Corinthians,,Matheus Bidu,21,Lateral Esquerdo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/670021-1660574686.jpg?lm=1,,1
SC Corinthians,,Diego Palacios,6,Lateral Esquerdo,Equador,https://img.a.transfermarkt.technology/portrait/medium/425567-1678026927.jpg?lm=1,,1
SC Corinthians,,Hugo,46,Lateral Esquerdo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/730708-1700062381.jpg?lm=1,,1
SC Corinthians,,Fabrizio Angileri ,26,Lateral Esquerdo,Argentina,https://img.a.transfermarkt.technology/portrait/medium/268506-1625760521.png?lm=1,,1
SC Corinthians,,Matheuzinho,2,Lateral Direito,Brasil,https://img.a.transfermarkt.technology/portrait/medium/594226-1725325967.jpg?lm=1,,1
SC Corinthians,,Léo Mana,33,Lateral Direito,Brasil,https://img.a.transfermarkt.technology/portrait/medium/838387-1719453799.jpg?lm=1,,1
SC Corinthians,,Raniele,14,Volante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/546530-1680488285.jpg?lm=1,,1
SC Corinthians,,José Martínez,70,Volante,Venezuela,https://img.a.transfermarkt.technology/portrait/medium/415666-1711204569.jpg?lm=1,,1
SC Corinthians,,Ryan,37,Volante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1005642-1720056608.jpg?lm=1,,1
SC Corinthians,,Breno Bidon,27,Meia Central,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1029227-1725327135.jpg?lm=1,,1
SC Corinthians,,Maycon,7,Meia Central,Brasil,https://img.a.transfermarkt.technology/portrait/medium/421935-1641992736.png?lm=1,,1
SC Corinthians,,Alex Santana,80,Meia Central,Brasil,https://img.a.transfermarkt.technology/portrait/medium/219835-1622913468.png?lm=1,,1
SC Corinthians,,André Carrillo,19,Meia Central,Perú,https://img.a.transfermarkt.technology/portrait/medium/135057-1698420514.JPG?lm=1,,1
SC Corinthians,,Charles,35,Meia Central,Brasil,https://img.a.transfermarkt.technology/portrait/medium/486078-1580200410.jpg?lm=1,,1
SC Corinthians,,Rodrigo Garro ,8,Meia Ofensivo,Argentina,https://img.a.transfermarkt.technology/portrait/medium/565009-1725327608.jpg?lm=1,,1
SC Corinthians,,Igor Coronado ,77,Meia Ofensivo,Itália,https://img.a.transfermarkt.technology/portrait/medium/215915-1703280013.png?lm=1,,1
SC Corinthians,,Talles Magno,43,Ponta Esquerda,Brasil,https://img.a.transfermarkt.technology/portrait/medium/677512-1710582723.jpg?lm=1,,1
SC Corinthians,,Ángel Romero,11,Ponta Esquerda,Paraguai,https://img.a.transfermarkt.technology/portrait/medium/262262-1718340912.jpg?lm=1,,1
SC Corinthians,,Kayke,31,Ponta Direita,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1082700-1719454145.jpg?lm=1,,1
SC Corinthians,,Yuri Alberto,9,Centroavante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/489893-1744075236.jpg?lm=1,,1
SC Corinthians,,Memphis Depay,10,Centroavante,Holanda,https://img.a.transfermarkt.technology/portrait/medium/167850-1668167349.jpg?lm=1,,1
SC Corinthians,,Giovane,17,Centroavante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1005165-1678848790.jpg?lm=1,,1
SC Corinthians,,Héctor Hernández,22,Centroavante,Espanha,https://img.a.transfermarkt.technology/portrait/medium/273738-1491486452.jpg?lm=1,,1
SC Internacional,,Sergio Rochet ,1,Goleiro,Uruguai,https://img.a.transfermarkt.technology/portrait/medium/264014-1668501221.jpg?lm=1,,1
SC Internacional,,Anthoni,24,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/869437-1664420869.jpg?lm=1,,1
SC Internacional,,Ivan,12,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/364257-1658372908.png?lm=1,,1
SC Internacional,,Kauan,22,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1094530-1680880061.jpg?lm=1,,1
SC Internacional,,Vitão,4,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/428783-1641992592.png?lm=1,,1
SC Internacional,,Kaique Rocha,27,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/633377-1604409330.jpg?lm=1,,1
SC Internacional,,Victor Gabriel ,41,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/834444-1743042084.jpg?lm=1,,1
SC Internacional,,Juninho ,18,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/383638-1525791516.jpg?lm=1,,1
SC Internacional,,Clayton,20,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/371968-1725227811.jpg?lm=1,,1
SC Internacional,,Agustín Rogel,3,Zagueiro,Uruguai,https://img.a.transfermarkt.technology/portrait/medium/456535-1695045310.jpg?lm=1,,1
SC Internacional,,Gabriel Mercado ,25,Zagueiro,Argentina,https://img.a.transfermarkt.technology/portrait/medium/45319-1418827134.jpg?lm=1,,1
SC Internacional,,Pedro Kauã,46,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,,1
SC Internacional,,Alexandro Bernabei,26,Lateral Esquerdo,Argentina,https://img.a.transfermarkt.technology/portrait/medium/719635-1636410028.JPG?lm=1,,1
SC Internacional,,Ramon,2,Lateral Esquerdo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/663578-1662651110.jpg?lm=1,,1
SC Internacional,,Pablo,42,Lateral Esquerdo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,,1
SC Internacional,,Bruno Gomes ,15,Lateral Direito,Brasil,https://img.a.transfermarkt.technology/portrait/medium/703322-1662693325.jpg?lm=1,,1
SC Internacional,,Nathan,23,Lateral Direito,Brasil,https://img.a.transfermarkt.technology/portrait/medium/740273-1641552817.jpg?lm=1,,1
SC Internacional,,Braian Aguirre,35,Lateral Direito,Argentina,https://img.a.transfermarkt.technology/portrait/medium/829378-1721934132.png?lm=1,,1
SC Internacional,,Thiago Maia,29,Volante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/294873-1668860866.jpeg?lm=1,,1
SC Internacional,,Fernando,5,Volante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/51174-1554903963.jpg?lm=1,,1
SC Internacional,,Ronaldo,16,Volante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/405768-1597922261.jpg?lm=1,,1
SC Internacional,,Diego Rosa,33,Volante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/662327-1713870379.png?lm=1,,1
SC Internacional,,Luis Otávio,39,Volante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,,1
SC Internacional,,Bernardo Jacob,43,Volante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,,1
SC Internacional,,Gustavo,50,Volante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,,1
SC Internacional,,Gustavo Prado,47,Meia Central,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1095552-1680879273.jpg?lm=1,,1
SC Internacional,,Bruno Henrique,8,Meia Central,Brasil,https://img.a.transfermarkt.technology/portrait/medium/277335-1687958953.JPG?lm=1,,1
SC Internacional,,Alan Patrick ,10,Meia Ofensivo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/104505-1641992716.png?lm=1,,1
SC Internacional,,Óscar Romero,11,Meia Ofensivo,Paraguai,https://img.a.transfermarkt.technology/portrait/medium/217886-1646343469.JPG?lm=1,,1
SC Internacional,,Estêvão,-,Meia Ofensivo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/982552-1680878273.jpg?lm=1,,1
SC Internacional,,Yago Noal,37,Meia Ofensivo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,,1
SC Internacional,,Wesley,21,Ponta Esquerda,Brasil,https://img.a.transfermarkt.technology/portrait/medium/674732-1719842843.jpg?lm=1,,1
SC Internacional,,Vitinho,28,Ponta Esquerda,Brasil,https://img.a.transfermarkt.technology/portrait/medium/670965-1627635805.jpg?lm=1,,1
SC Internacional,,Johan Carbonero,7,Ponta Esquerda,Colômbia,https://img.a.transfermarkt.technology/portrait/medium/572042-1724348910.png?lm=1,,1
SC Internacional,,Gabriel Carvalho,34,Ponta Direita,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1089144-1725227963.jpg?lm=1,,1
SC Internacional,,Bruno Tabata,17,Ponta Direita,Brasil,https://img.a.transfermarkt.technology/portrait/medium/438202-1602775163.jpg?lm=1,,1
SC Internacional,,Marlinho,38,Ponta Direita,Brasil,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,,1
SC Internacional,,Rafael Borré,19,Centroavante,Colômbia,https://img.a.transfermarkt.technology/portrait/medium/323831-1663064975.jpg?lm=1,,1
SC Internacional,,Enner Valencia,13,Centroavante,Equador,https://img.a.transfermarkt.technology/portrait/medium/139503-1665590120.png?lm=1,,1
SC Internacional,,Lucca,45,Centroavante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/982549-1671024498.jpg?lm=1,,1
SC Internacional,,Ricardo Mathias,49,Centroavante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1044132-1727290958.jpg?lm=1,,1
SC Internacional,,Lucca Drummond ,48,Centroavante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,,1
Grêmio FBPA,,Gabriel Grando,12,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/878037-1624899167.jpg?lm=1,,1
Grêmio FBPA,,Tiago Volpi,1,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/227671-1547634654.jpg?lm=1,,1
Grêmio FBPA,,Jorge,31,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,,1
Grêmio FBPA,,Gustavo Martins,53,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/874223-1727467725.jpg?lm=1,,1
Grêmio FBPA,,Wagner Leonardo,3,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/671572-1660574557.jpg?lm=1,,1
Grêmio FBPA,,Rodrigo Ely,5,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/176140-1448982160.jpg?lm=1,,1
Grêmio FBPA,,Jemerson,21,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/258254-1662403773.jpg?lm=1,,1
Grêmio FBPA,,Walter Kannemann ,4,Zagueiro,Argentina,https://img.a.transfermarkt.technology/portrait/medium/145400-1547647538.jpg?lm=1,,1
Grêmio FBPA,,Viery,44,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,,1
Grêmio FBPA,,Luan Cândido,30,Lateral Esquerdo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/432166-1662650775.jpg?lm=1,,1
Grêmio FBPA,,Marlon,-,Lateral Esquerdo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/406675-1669119169.png?lm=1,,1
Grêmio FBPA,,Lucas Esteves,25,Lateral Esquerdo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/688668-1647191911.jpg?lm=1,,1
Grêmio FBPA,,Mayk ,26,Lateral Esquerdo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/603423-1684807504.jpg?lm=1,,1
Grêmio FBPA,,João Pedro,18,Lateral Direito,Brasil,https://img.a.transfermarkt.technology/portrait/medium/342024-1542105407.png?lm=1,,1
Grêmio FBPA,,João Lucas,2,Lateral Direito,Brasil,https://img.a.transfermarkt.technology/portrait/medium/672292-1662430855.jpg?lm=1,,1
Grêmio FBPA,,Igor Serrote,34,Lateral Direito,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1156563-1739799273.jpg?lm=1,,1
Grêmio FBPA,,Mathías Villasanti,20,Volante,Paraguai,https://img.a.transfermarkt.technology/portrait/medium/436385-1719654416.jpg?lm=1,,1
Grêmio FBPA,,Gustavo Cuéllar,6,Volante,Colômbia,https://img.a.transfermarkt.technology/portrait/medium/119333-1681407283.jpg?lm=1,,1
Grêmio FBPA,,Ronald,35,Volante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/959092-1721349724.jpg?lm=1,,1
